trunkId, totalCost, maxCost, totalIterations, maxIter, totalSlope, maxSlope, totalBranches, maxBranches, sumOfTempCosts, maximalAvgK, count, maxCostIterationsCount, maxCostBranchesCount, maxBranchesIterationsCount
845,129.5,2058,128,24,585,152,72,8,107.466666666667,1.33333333333333,17,13,3,5
2359,25.3333333333333,664,66,17,84,55,72,21,14.7,1.42857142857143,7,9,13,9
2183,14.1,221,39,11,40,34,38,14,8.7,1.33333333333333,7,6,5,5
1268,75.8333333333333,1448,140,46,286,100,40,12,74.7666666666667,1.33333333333333,7,34,12,34
1734,1.71666666666667,103,8,8,12,12,3,3,0.8,1,1,8,3,8
1522,28.6,486,39,8,282,108,54,13,20.7333333333333,1.25,8,5,9,4
2307,54.6,942,95,33,547,124,100,16,50.2,1.33333333333333,11,33,15,6
2515,39.55,544,65,11,228,65,48,22,26.4833333333333,1.5,7,11,6,10
1366,21.4166666666667,854,44,27,57,32,9,3,12.1333333333333,1,3,27,3,27
2398,42.6,821,27,7,265,130,84,25,24.35,1.19047619047619,6,4,15,6
1161,66.5,705,56,9,473,176,52,6,42.4333333333333,1.66666666666667,11,6,6,9
1341,11.85,187,40,9,117,49,26,6,8.25,1.33333333333333,6,9,6,9
1236,5.73333333333333,189,8,5,31,31,11,6,3.53333333333333,1,2,5,5,3
1495,4.88333333333333,157,7,4,0,0,9,6,2.18333333333333,1,2,3,6,3
2531,33.7333333333333,958,52,17,222,94,48,13,25.4166666666667,1.5,7,17,13,17
626,53.7666666666667,940,92,17,283,102,133,51,56.5333333333333,1.5,9,17,20,9
671,24,676,67,23,67,29,40,11,17,1,7,23,4,6
2209,10.8166666666667,429,14,11,106,65,7,4,7.56666666666667,1.33333333333333,2,11,4,11
2487,13.0833333333333,198,28,9,26,18,43,13,5.78333333333333,1.2,5,2,12,6
1015,19.1166666666667,283,52,12,71,32,60,16,9.28333333333333,1.23076923076923,8,6,16,7
1431,91.5666666666667,1770,162,51,130,40,45,15,72.7666666666667,1.16666666666667,7,41,5,45
1755,13.4333333333333,493,17,13,10,10,11,8,9.68333333333333,1.33333333333333,2,13,8,13
407,35.5,711,65,15,272,66,52,11,26.4833333333333,1.16666666666667,8,15,11,15
748,40.6833333333333,671,64,12,176,109,54,22,24.05,1.29411764705882,6,9,22,9
842,99.7666666666667,1476,87,20,465,100,53,11,58.7166666666667,1.5,9,12,11,12
949,42.65,367,70,10,468,134,109,14,27.8,1.22222222222222,11,9,12,6
1606,8.83333333333333,357,26,16,22,22,31,14,8.51666666666667,1.25,3,16,14,16
2400,201.416666666667,5627,116,15,1081,537,132,20,89.75,1.25,14,14,18,4
668,26.4166666666667,637,37,11,160,81,43,18,21.3,1.5,6,11,7,3
862,18.35,889,63,54,63,47,15,8,25.65,1.33333333333333,2,54,8,54
1792,8.78333333333333,254,13,5,0,0,11,5,4.76666666666667,1,3,5,3,5
2489,246.216666666667,5658,322,67,468,192,65,23,203.716666666667,1.33333333333333,7,67,12,3
553,33.8833333333333,660,69,14,256,95,52,13,26.1166666666667,1.5,8,14,13,14
1164,90.0833333333333,2859,53,28,111,80,47,22,45.6666666666667,1.38461538461538,6,28,11,5
2433,29.7666666666667,1417,29,15,192,112,50,42,14.8666666666667,1.16666666666667,3,15,42,15
1725,21.6166666666667,799,22,6,170,98,64,25,12.85,1.2,5,6,25,6
356,3.7,145,7,4,31,31,7,4,1.76666666666667,1.5,2,4,3,3
401,35.3666666666667,1522,84,54,56,27,14,7,33.2666666666667,1.5,3,54,7,54
505,82.25,1646,46,11,732,303,45,11,67.7666666666667,1.25,7,9,7,6
1430,30.3166666666667,732,38,10,156,58,35,10,9.21666666666667,1.2,6,10,10,10
2054,71.9166666666667,1281,108,22,253,86,190,27,45.6333333333333,1.2,14,22,4,5
2159,60.6166666666667,2288,31,13,555,362,23,12,45.4,1.1,3,13,12,13
167,45.4333333333333,1490,93,56,66,39,33,16,25.85,1.66666666666667,4,56,16,56
832,11.3,249,48,12,10,7,40,14,5.38333333333333,1.33333333333333,6,10,4,8
2589,9.55,189,14,4,105,91,29,9,4.88333333333333,1,4,4,9,4
373,27.35,1142,81,39,253,173,46,21,22.6833333333333,1.26666666666667,3,39,19,9
664,143.2,3783,143,55,420,148,83,24,106.716666666667,1.28571428571429,6,32,14,55
2746,17.5,366,47,8,257,126,58,17,10.4333333333333,1,7,7,17,7
555,2.31666666666667,139,6,6,39,39,5,5,0.833333333333333,1.25,1,6,5,6
1339,18.2333333333333,270,38,12,70,35,24,4,5.88333333333333,1,6,6,4,4
2626,80.4333333333333,4359,29,12,42,21,15,9,22.2666666666667,1.125,3,7,9,7
1002,58.2333333333333,969,69,20,467,212,134,28,44.3333333333333,1.28571428571429,9,8,28,8
2314,96.3833333333333,1745,64,14,604,211,74,21,74.9666666666667,1.2,8,10,9,5
2914,148.716666666667,3048,92,39,963,682,67,21,133.616666666667,1.17647058823529,5,27,10,14
2762,11,514,19,9,120,120,15,6,8.98333333333333,1.33333333333333,3,9,6,9
704,51.5833333333333,610,55,9,532,261,85,17,21.3333333333333,1.5,10,6,13,5
1385,5.81666666666667,288,13,8,0,0,6,3,0.783333333333333,1,2,8,3,8
493,107.766666666667,4044,112,52,181,79,30,10,45.05,1.11111111111111,4,52,7,5
1190,328.233333333333,4705,97,15,2999,726,132,23,285.6,1.25,11,11,15,15
1254,121.133333333333,3228,45,13,2056,1495,85,17,96.5666666666667,1.125,8,6,17,6
2341,38.9,351,100,18,206,92,129,20,18.5166666666667,1.28571428571429,13,11,19,4
1922,22.9,502,33,7,278,172,49,20,10.8,1.25,6,7,13,7
104,13.7166666666667,371,23,7,96,56,13,4,6.13333333333333,1,4,7,4,7
1524,23.35,678,24,5,29,29,48,15,10.0166666666667,1.25,7,4,7,3
1018,53.3333333333333,2297,22,10,300,198,19,8,37.9833333333333,1.25,3,10,8,10
709,465.466666666667,8486,80,14,1595,543,47,7,283.966666666667,1.5,12,13,3,3
2194,26.15,1056,40,20,57,36,20,12,14.9,1.09090909090909,3,14,12,14
140,60.2666666666667,1654,75,46,130,89,68,31,37.6166666666667,1.14814814814815,4,46,10,8
2744,207.333333333333,3177,56,12,1744,634,58,19,88.2,1.11111111111111,5,11,10,11
59,15.6166666666667,937,8,8,219,219,15,15,10.1333333333333,1.1,1,8,15,8
1144,266.766666666667,8072,116,52,491,195,49,17,269.333333333333,1.18181818181818,4,43,17,43
1030,4.18333333333333,251,3,3,0,0,11,11,0.766666666666667,1.1,1,3,11,3
2894,21.4333333333333,310,67,14,109,28,41,9,10.35,1,9,2,9,2
1313,384.55,13842,157,49,2441,1497,121,39,209.35,1.33333333333333,8,49,17,8
2436,28.2333333333333,765,41,11,264,145,22,5,18.0666666666667,1.25,6,10,4,8
116,120.883333333333,1109,83,11,588,109,86,19,61.7333333333333,1.33333333333333,14,11,8,10
1897,9.9,148,34,9,51,29,19,5,6.36666666666667,1.33333333333333,5,9,5,9
2726,10.0166666666667,462,27,16,56,56,14,5,7.33333333333333,1,3,16,4,6
2040,139.366666666667,1598,117,16,1163,234,82,16,117.65,1.66666666666667,13,16,16,16
1761,20.05,456,52,24,103,73,33,12,11.9333333333333,1.5,7,24,4,13
118,97.1,2824,15,7,481,481,64,55,25.4,1.17021276595745,3,7,5,3
1705,137.183333333333,2323,272,76,147,36,35,9,119.9,1.33333333333333,5,70,9,24
1127,38.95,2199,84,68,33,33,24,13,49.7333333333333,1.18181818181818,3,68,13,68
1163,42.6833333333333,1440,31,13,329,137,36,17,28.8333333333333,1.5,3,13,17,13
2795,67.7,1236,213,60,55,22,18,3,39.05,1,6,59,3,23
2667,76.8833333333333,1819,81,28,180,73,60,18,33.4333333333333,1.14285714285714,5,28,18,28
5364,54.9333333333333,1666,122,58,81,31,36,16,52.75,1.5,4,58,8,13
877,10.3833333333333,235,19,7,0,0,32,13,2.48333333333333,1.14285714285714,4,4,6,7
299,3.61666666666667,142,12,7,31,31,7,4,1.91666666666667,1,2,7,3,5
1076,11.4,229,20,5,11,11,24,8,7.16666666666667,1.25,5,5,3,4
1026,23.6333333333333,231,84,19,90,31,117,17,14.9333333333333,1.30769230769231,11,19,11,5
1289,4.46666666666667,164,5,3,21,21,7,4,0.666666666666667,1,2,3,4,3
2724,11.8166666666667,200,31,8,77,52,27,5,6.75,1,7,8,5,5
161,36.3833333333333,527,67,14,305,102,81,15,23.9833333333333,1.375,10,14,12,7
565,50.8666666666667,555,60,10,394,210,82,14,24.4,1.33333333333333,11,6,5,10
2633,12.5166666666667,498,24,11,54,33,14,8,5.01666666666667,1,3,11,8,11
2448,15.0333333333333,564,20,10,60,60,17,11,3.21666666666667,1,2,10,6,10
1395,2.46666666666667,148,5,5,18,18,6,6,1.06666666666667,1,1,5,6,5
1264,30.8166666666667,861,45,10,381,177,66,35,30.45,1.66666666666667,6,7,15,7
756,5.28333333333333,188,8,5,13,13,14,9,1.81666666666667,1.125,2,3,5,5
988,14.35,179,53,12,21,14,72,15,5.63333333333333,1.2,8,12,8,7
2875,1.93333333333333,116,3,3,0,0,10,10,0.566666666666667,1,1,3,10,3
2290,32.8666666666667,470,71,22,115,62,73,22,16.4,1.6,10,22,9,3
122,6.16666666666667,193,4,2,0,0,13,7,1.71666666666667,1.16666666666667,2,2,6,2
785,28.1666666666667,445,44,8,159,103,64,8,22.3,1.66666666666667,12,6,8,6
1249,18.8333333333333,372,26,6,270,127,40,14,7.63333333333333,1.14285714285714,6,4,14,4
863,1.4,84,12,12,2,2,7,7,0.333333333333333,1,1,12,7,12
2339,47.05,1053,63,16,321,143,107,21,17.7333333333333,1.25,9,16,16,5
2518,28.8333333333333,1594,13,11,2,2,44,37,10.0166666666667,1.27777777777778,2,11,37,11
497,35.6833333333333,1708,71,26,97,78,55,23,42.3666666666667,1.3125,5,26,23,26
1963,22.4666666666667,334,56,16,132,33,39,14,18.8166666666667,1.18181818181818,7,10,14,10
2512,7.4,180,20,6,62,38,36,15,3.1,1.2,4,6,6,3
355,4.01666666666667,109,11,7,0,0,13,6,2.43333333333333,1.2,3,2,6,2
939,6.7,402,2,2,0,0,7,7,4.23333333333333,1.16666666666667,1,2,7,2
2817,101.233333333333,2583,127,51,336,270,67,32,110.766666666667,1.35714285714286,4,24,32,24
1600,124.55,2826,151,58,162,73,29,8,31.1,1,4,58,8,54
365,28.2,702,38,14,263,111,42,19,20.4166666666667,1.14285714285714,3,14,5,10
1189,82.35,1491,119,40,674,304,119,26,59.8833333333333,1.25,12,9,26,9
2821,34.7,492,129,23,85,43,108,16,15.3833333333333,1.25,13,23,6,7
1020,21.15,377,24,12,116,89,56,17,10.0333333333333,1.16666666666667,5,3,10,12
1272,37.65,922,45,10,215,139,70,18,18.6333333333333,1.22222222222222,8,10,15,9
1764,138.966666666667,3633,112,49,279,109,30,12,77.1833333333333,1.33333333333333,4,49,3,15
273,20.1833333333333,337,40,10,65,37,42,8,11.2333333333333,1.16666666666667,7,10,5,3
2041,13.95,837,22,22,66,66,8,8,19.9,1.4,1,22,8,22
2188,35.2,519,69,16,198,85,88,20,21.5833333333333,1.33333333333333,11,16,5,13
22,2.86666666666667,172,2,2,0,0,5,5,0.266666666666667,1,1,2,5,2
257,35.6,664,29,11,295,148,20,7,27.9166666666667,1,5,11,7,11
654,2.93333333333333,107,8,6,26,26,7,4,1.61666666666667,1.5,2,6,4,6
1162,114.083333333333,3912,39,13,697,526,22,6,111.1,1.33333333333333,6,10,3,9
1229,52.8666666666667,3172,70,70,50,50,6,6,42.55,1,1,70,6,70
1410,13.2833333333333,303,34,11,71,26,29,12,8.2,1.5,4,11,4,5
2761,11.5333333333333,194,29,11,94,47,29,7,4.33333333333333,1.4,5,11,7,5
924,13.5833333333333,438,21,6,63,63,51,32,9.13333333333333,1.27272727272727,4,6,32,6
913,14.3666666666667,226,27,8,15,11,42,8,8,1.33333333333333,7,8,7,3
1169,2.51666666666667,85,12,8,3,3,15,10,1.83333333333333,1.16666666666667,2,8,10,8
2716,2.53333333333333,152,5,5,81,81,4,4,2.53333333333333,1,1,5,4,5
79,49.8166666666667,1010,59,14,386,207,50,10,16.7333333333333,1.2,9,14,10,14
2611,39.3333333333333,511,103,25,201,34,101,14,34.9666666666667,1.4,11,25,13,2
2268,1.85,111,48,48,8,8,3,3,0.9,1,1,48,3,48
1406,6.68333333333333,190,11,5,0,0,18,10,2.75,1.25,3,5,10,5
702,67.4,2425,92,42,157,69,17,6,56.55,1.5,4,42,6,42
1585,15.2,277,40,11,114,35,49,18,10.2333333333333,1.25,5,8,6,7
684,85.0166666666667,2251,166,30,295,86,131,20,82.4666666666667,1.33333333333333,11,27,20,27
1119,2.55,153,5,5,14,14,3,3,2.06666666666667,1,1,5,3,5
1846,6.65,268,11,6,43,41,10,4,5.75,1,3,6,4,6
2133,2.68333333333333,161,4,4,0,0,8,8,2.65,1.25,1,4,8,4
2689,11.1,190,21,7,117,79,26,8,6.58333333333333,1.25,5,4,3,3
2174,15.4666666666667,257,17,4,20,20,29,8,10.15,1.25,6,3,4,2
2876,9.56666666666667,161,24,7,105,81,19,4,5.55,1,6,4,4,4
292,219.816666666667,6324,197,63,285,105,63,21,204.05,1.4,6,63,21,63
550,258.166666666667,7695,183,63,192,87,21,11,75.4833333333333,1.5,4,63,11,63
413,10.4166666666667,268,12,5,86,52,20,9,1.06666666666667,1.2,3,4,5,5
1837,11.45,281,16,5,0,0,26,8,2.76666666666667,1.14285714285714,4,4,4,5
370,27.3833333333333,462,67,16,239,108,70,16,18.3666666666667,1.33333333333333,8,13,11,3
1450,7.41666666666667,151,17,5,18,16,39,12,3.3,1,4,5,10,2
357,10.5333333333333,239,16,4,178,178,22,6,3.7,1.5,5,3,5,3
326,2.45,147,2,2,0,0,3,3,1.63333333333333,1,1,2,3,2
2482,41.95,724,67,26,151,63,86,18,21.15,1.16666666666667,10,26,6,7
108,8.48333333333333,131,17,6,26,26,41,14,5.63333333333333,1.28571428571429,5,6,14,6
418,5.63333333333333,256,13,8,4,4,20,11,5.7,1.4,2,5,11,5
2552,18,304,45,11,157,141,73,24,14.65,1.5,6,10,19,10
1806,5.25,249,12,10,27,27,7,4,4.38333333333333,1.33333333333333,2,10,4,10
124,34.65,710,59,11,334,82,52,9,18.7666666666667,1.33333333333333,10,9,9,9
2713,1.3,78,2,2,0,0,3,3,0.45,1,1,2,3,2
2520,12.8833333333333,170,17,4,3,3,53,14,3.65,1.5,6,2,9,3
1983,7.85,180,14,4,150,119,20,7,6.11666666666667,1.2,4,3,7,3
2132,31.9666666666667,1448,27,7,1414,1370,72,53,17.5666666666667,1.44444444444444,5,7,53,7
566,23.9166666666667,681,44,12,147,52,46,12,11.0166666666667,1.57142857142857,6,12,12,12
1849,30.4333333333333,526,53,14,132,56,52,19,20.8833333333333,1.33333333333333,7,8,19,8
744,24.0666666666667,492,27,7,99,99,26,5,12.5333333333333,1.25,6,2,5,5
1120,18.5833333333333,398,53,15,80,24,24,6,13.2166666666667,1.66666666666667,6,15,5,8
498,39.1666666666667,769,74,19,401,119,65,13,32.3333333333333,1.16666666666667,9,19,5,7
2481,12.6166666666667,193,43,11,69,40,43,9,6.16666666666667,1.33333333333333,6,9,9,9
1428,36.1,554,60,9,150,38,39,7,15.5166666666667,1,10,9,3,2
922,5.51666666666667,135,12,6,0,0,14,6,2.66666666666667,1.5,3,3,5,3
915,13.0333333333333,399,17,6,44,44,39,25,3.71666666666667,1.19047619047619,3,6,25,6
143,62.9166666666667,1120,76,18,567,214,89,15,49.4166666666667,1.33333333333333,11,9,15,9
758,12.5833333333333,190,38,7,105,75,36,8,8.21666666666667,1.33333333333333,7,6,4,4
57,6.71666666666667,201,14,6,7,7,12,5,4.15,1.66666666666667,3,6,3,6
1529,16.2833333333333,695,14,5,218,162,27,18,10.8333333333333,1.2,4,5,18,5
2854,30.5666666666667,511,55,13,126,51,55,9,14.6666666666667,1.33333333333333,10,6,8,13
1504,4.15,249,4,4,21,21,12,12,0.9,1.11111111111111,1,4,12,4
2283,44.5166666666667,905,169,63,158,68,76,16,47.2166666666667,1.25,8,63,16,63
1126,5.23333333333333,157,24,10,13,11,21,8,1.51666666666667,1,3,5,8,5
2864,16.5833333333333,321,26,6,35,35,25,6,7.28333333333333,1.33333333333333,6,5,3,3
1672,10.5833333333333,296,14,5,36,36,25,9,1.15,1.25,4,2,9,2
2409,5.55,143,14,5,22,22,11,4,3.56666666666667,1,3,5,4,5
2805,7.08333333333333,196,15,6,58,45,10,4,4.13333333333333,1.5,3,6,3,4
2893,1.96666666666667,118,6,6,4,4,5,5,1.3,1,1,6,5,6
1446,29.6,255,72,14,110,61,118,18,11.15,1.2,10,8,18,6
2666,7.71666666666667,148,37,12,17,11,31,10,2.21666666666667,1.16666666666667,4,11,10,11
374,4.88333333333333,80,19,6,0,0,17,5,1.83333333333333,1,4,6,4,6
379,17.9666666666667,514,56,20,63,22,24,8,15.05,1.2,5,20,7,7
1338,8.21666666666667,171,57,20,32,18,12,3,1.95,1,4,14,3,14
930,21.8,408,68,17,123,46,75,18,14.5333333333333,1.4,7,16,17,5
596,2.85,106,4,2,0,0,7,4,1.76666666666667,1,2,2,3,2
363,96.0333333333333,1975,193,60,144,31,18,3,69.9833333333333,1,6,59,3,59
2655,5.06666666666667,177,16,7,44,44,14,8,3.25,1,3,6,8,6
1931,40.7166666666667,868,57,12,434,259,41,7,27.3166666666667,1.25,7,12,7,8
169,71.1833333333333,917,191,56,170,41,63,29,68.2,1.5,7,56,4,15
534,12.0833333333333,191,21,7,54,40,29,11,7.95,1.33333333333333,5,6,11,6
2656,13.5333333333333,248,52,18,96,35,17,4,8.15,1,5,18,3,7
2522,18.4333333333333,280,33,9,80,29,48,16,15.1,1.33333333333333,6,9,6,9
2332,36.0833333333333,1347,157,40,89,37,50,18,11.45,1.2,5,27,6,40
2348,18.3666666666667,376,27,9,76,49,42,14,6.55,1.16666666666667,5,6,3,2
254,50.1166666666667,651,42,6,562,308,78,12,34.1833333333333,1.22222222222222,10,5,6,5
349,7.7,224,23,7,81,81,14,5,3.61666666666667,1.5,4,7,3,7
875,1.31666666666667,79,7,7,0,0,9,9,0,1,1,7,9,7
1765,1.28333333333333,77,5,5,0,0,9,9,0.65,1.125,1,5,9,5
1848,23.7,180,33,6,126,39,69,12,12.35,1.25,11,3,3,3
856,11,216,36,12,56,38,24,4,6.28333333333333,1,6,12,4,3
1918,107.666666666667,5275,74,56,361,200,28,9,64.8333333333333,1,5,56,6,2
2679,11.3666666666667,347,31,13,100,49,19,6,8.93333333333333,1.5,4,13,6,13
1766,24.9666666666667,1229,18,11,136,126,39,23,21.3333333333333,1.27777777777778,3,11,23,11
2107,22.3166666666667,798,51,18,104,53,23,8,19.0666666666667,1.33333333333333,4,18,8,18
931,21.8166666666667,224,62,22,96,39,115,31,10.85,1.375,9,2,3,4
1089,1.45,87,4,4,10,10,10,10,0.833333333333333,1,1,4,10,4
667,9.75,255,20,6,73,54,15,4,2.48333333333333,1,4,6,3,3
2199,1.5,90,2,2,0,0,3,3,1.5,1,1,2,3,2
152,28.7833333333333,1727,26,26,13,13,9,9,1.78333333333333,1,1,26,9,26
1409,23.65,414,70,19,204,96,59,12,19.1666666666667,1.28571428571429,8,13,4,10
158,1.15,69,8,8,0,0,3,3,0.15,1,1,8,3,8
1130,12.6333333333333,225,39,9,102,77,20,4,9.46666666666667,1.33333333333333,6,5,4,5
733,14.4166666666667,285,27,10,18,18,53,17,3.08333333333333,1.25,4,4,15,4
1911,7.91666666666667,156,26,9,78,32,12,3,5.16666666666667,1,4,9,3,7
2807,17.1333333333333,233,41,8,78,78,47,9,8.58333333333333,1.28571428571429,9,8,5,6
1739,26.7833333333333,424,84,27,143,53,91,18,19.8333333333333,1.25,8,27,8,15
411,18.0666666666667,341,29,7,294,108,64,18,11.7666666666667,1.25,6,4,14,7
168,37.75,1248,70,49,55,39,12,6,3.46666666666667,1.2,2,49,6,21
322,11.95,302,16,7,23,23,27,15,5.5,1.66666666666667,4,2,3,5
325,15.75,248,37,8,227,111,31,13,10.1333333333333,1.33333333333333,6,8,4,4
1552,5.28333333333333,134,13,5,16,16,20,9,3.9,1.125,3,5,9,5
1414,15.2333333333333,298,42,12,121,78,25,5,6.25,1.33333333333333,7,12,3,5
414,16.05,365,36,11,29,29,31,10,5,1.4,5,10,7,3
2680,11.8333333333333,216,31,10,50,24,17,7,8.68333333333333,1.33333333333333,4,7,4,7
728,46.1,603,110,17,255,78,113,33,33.7333333333333,1.16666666666667,10,8,33,8
567,18.1,569,21,7,83,83,29,11,4.98333333333333,1.42857142857143,4,7,10,6
1666,14.15,183,41,8,172,104,65,15,8.58333333333333,1.28571428571429,8,8,6,7
1520,18.3666666666667,255,18,5,104,63,34,8,8.98333333333333,1,6,5,8,5
1874,6.46666666666667,116,16,5,21,21,17,5,2.25,1.25,4,5,4,5
2962,74.2166666666667,2117,178,65,57,37,28,16,48.5333333333333,1.2,3,65,16,65
1599,36.95,2147,64,61,48,48,7,4,24.1666666666667,1,2,61,4,61
2297,7.76666666666667,104,28,10,37,27,27,8,5.01666666666667,1.2,5,5,3,5
4487,2.05,123,6,6,21,21,14,14,1.66666666666667,1.11111111111111,1,6,14,6
2977,21.9,520,50,16,113,59,33,8,12.15,1.25,8,16,6,2
1741,24.9,763,34,10,163,154,61,36,9.88333333333333,1.09090909090909,4,10,36,10
1960,43.0666666666667,952,38,11,347,162,54,16,22.9,1.22222222222222,7,6,16,6
1280,12.1833333333333,447,20,7,102,78,16,7,8.83333333333333,1.33333333333333,3,6,7,6
399,42.7166666666667,869,31,13,136,82,39,16,24.1666666666667,1.5,5,4,16,4
368,20.2666666666667,232,49,10,172,67,74,12,10.1166666666667,1.16666666666667,9,6,9,3
2435,1.08333333333333,65,4,4,0,0,4,4,0.4,1.33333333333333,1,4,4,4
2853,25.3,735,27,11,362,247,84,28,16.7333333333333,1.25,5,4,28,4
2457,136.083333333333,3139,58,18,702,330,20,5,70.15,1.33333333333333,5,18,4,10
1929,15.5166666666667,524,16,6,93,93,22,10,10.9166666666667,1.5,4,6,10,6
857,112.616666666667,1890,79,12,1071,259,116,20,85.0666666666667,1.5,15,12,12,6
621,63.8833333333333,1415,69,24,175,61,66,13,54.9333333333333,1.2,9,22,11,24
2030,113.333333333333,2542,47,17,828,555,56,19,111.683333333333,1.2,4,17,19,17
2434,30.4666666666667,1665,16,11,746,746,92,85,47.2166666666667,1.5,3,11,85,11
1596,194.466666666667,3685,196,69,444,266,82,38,122.716666666667,1.26666666666667,5,59,8,7
815,8.73333333333333,165,74,30,30,14,23,6,2.66666666666667,1.25,5,30,4,2
415,16.0666666666667,384,38,13,133,79,26,11,12.4166666666667,1.25,4,13,3,11
2177,115.133333333333,3476,59,28,401,173,22,9,109.733333333333,1.28571428571429,3,25,9,25
2955,2.78333333333333,91,10,7,5,5,6,3,1.58333333333333,1.5,2,3,3,3
2645,1.43333333333333,86,2,2,0,0,11,11,0.666666666666667,1,1,2,11,2
2202,41.5333333333333,1188,32,6,655,339,48,12,36.7166666666667,1.25,7,6,12,6
293,4.38333333333333,170,8,6,22,22,7,4,1.33333333333333,1,2,2,4,2
2464,10.1666666666667,160,31,12,32,32,28,7,7.5,1.33333333333333,5,12,7,12
2203,21.7833333333333,800,7,3,36,36,43,18,9.13333333333333,1.38461538461538,3,2,15,2
743,9.01666666666667,200,13,5,177,78,10,4,7.16666666666667,1.33333333333333,3,4,4,4
1100,20.8833333333333,321,62,10,108,58,81,16,11.0666666666667,1.2,9,8,16,8
1821,12.0166666666667,200,23,7,66,38,19,5,5,1.5,5,7,4,2
849,100.683333333333,3878,129,57,111,52,24,8,24.95,1,4,50,7,8
705,6.25,375,2,2,0,0,8,8,0.9,1.33333333333333,1,2,8,2
2635,2.16666666666667,66,5,3,0,0,8,4,1.86666666666667,1.33333333333333,2,3,4,3
2492,53.5333333333333,2333,56,20,395,369,57,38,43.6833333333333,1.23529411764706,5,11,38,11
2476,27.6166666666667,1053,17,6,31,18,35,12,5.71666666666667,1.25,5,4,12,4
2640,52.2333333333333,1514,25,11,564,231,26,15,42.2,1.1,3,11,8,5
159,21.35,926,26,11,118,109,28,10,5.58333333333333,1.11111111111111,5,3,6,4
1833,24.1666666666667,650,54,24,128,50,41,11,26.5666666666667,1.28571428571429,6,24,11,24
2727,3.33333333333333,200,8,8,23,23,8,8,3.66666666666667,1.2,1,8,8,8
1086,24.25,546,42,19,263,87,21,8,18.2166666666667,1,5,19,8,19
775,55.0833333333333,1373,46,13,789,378,96,34,44.3166666666667,1.18181818181818,6,10,23,7
582,24.8166666666667,1201,13,7,180,180,8,4,5.36666666666667,1,2,7,4,7
4119,19.9666666666667,531,27,7,177,177,61,17,12.7,1.2,5,7,15,5
2799,37.9,886,38,13,240,107,60,26,14.8833333333333,1.25,5,9,14,6
897,10.3833333333333,459,9,6,189,189,18,11,2.35,1.22222222222222,2,6,11,6
1683,13.8833333333333,294,17,5,260,199,21,8,8.91666666666667,1.66666666666667,5,3,4,4
1251,7.48333333333333,200,13,4,0,0,21,10,2.33333333333333,1.11111111111111,4,3,3,4
729,32.4,1746,70,67,83,63,26,14,17.3,1,2,67,12,3
8,15.1666666666667,635,14,7,127,127,25,16,9.78333333333333,1.23076923076923,2,7,9,7
1494,8.83333333333333,190,20,8,77,40,28,10,4.7,1.5,4,8,9,2
2856,23.5,339,47,11,160,75,42,12,12.5833333333333,2,8,5,12,5
2791,22.9166666666667,1007,28,18,145,75,16,4,16.0833333333333,1,4,18,4,18
4021,1.18333333333333,71,8,8,0,0,11,11,0.45,1.1,1,8,11,8
4879,146.516666666667,4571,133,60,236,123,45,17,92.25,1.22222222222222,4,56,11,10
1004,34.85,649,54,14,134,78,59,13,11.1,1.18181818181818,8,13,13,13
1639,10.4,159,34,13,30,30,38,10,4.03333333333333,1.11111111111111,5,13,6,5
1844,3.51666666666667,76,14,7,0,0,16,6,1.95,1.2,3,4,6,4
2480,12.0166666666667,462,7,5,0,0,30,21,1.78333333333333,1.16666666666667,2,2,21,2
274,29.7333333333333,600,55,16,70,70,69,15,15.5666666666667,1.22222222222222,9,16,15,16
78,13.2333333333333,464,34,18,63,34,20,9,6.36666666666667,1.125,3,18,4,8
197,12.6,518,10,7,87,87,27,18,6.81666666666667,1.28571428571429,2,7,18,7
244,31.1,905,28,13,88,53,26,8,20.3,1,4,13,8,13
1665,33.9666666666667,876,30,10,266,171,30,9,29.9166666666667,1.33333333333333,5,10,9,10
2484,15.1833333333333,487,33,16,447,427,49,22,10.0333333333333,1.25,3,16,22,16
2612,21.8,963,34,20,80,73,36,15,21.6666666666667,1.25,4,20,7,2
2115,57.8666666666667,3093,11,4,822,822,39,27,33.2833333333333,1.1304347826087,4,4,27,4
352,119.95,4337,103,36,348,124,50,12,118.533333333333,1.25,6,36,11,12
1373,155.366666666667,5319,121,58,185,95,53,27,73.1833333333333,1.14285714285714,3,58,22,58
17,3.91666666666667,126,10,7,9,9,6,3,3.38333333333333,1,2,3,3,3
2621,1.03333333333333,62,2,2,0,0,3,3,0.25,1,1,2,3,2
55,4.71666666666667,218,4,2,0,0,12,6,3.98333333333333,1.2,2,2,6,2
213,20.35,508,35,15,267,220,35,11,10.8833333333333,1.1,5,7,11,7
532,32.6333333333333,309,93,23,282,112,97,16,16.6833333333333,1.33333333333333,13,6,8,5
1834,10.8666666666667,269,12,4,110,57,23,9,6.71666666666667,1.5,4,4,3,3
412,51.45,1012,31,8,259,259,45,10,25.9333333333333,1.25,7,4,10,4
87,8.21666666666667,182,17,7,75,45,27,16,6.68333333333333,1.25,3,6,6,4
2167,436.85,9466,80,23,1366,713,69,15,79.5333333333333,1.16666666666667,6,23,14,13
1859,23.8166666666667,306,35,9,177,98,39,8,7.2,1.16666666666667,6,9,6,4
